video_id,start,duration,text
ru44DngJYoA,2477.92,4.84,sure. I was asked to give I just gave
ru44DngJYoA,2480.0,4.92,three keynotes in the Middle East in
ru44DngJYoA,2482.76,4.92,January and in
ru44DngJYoA,2484.92,6.439,"Dubai and I said to myself, I'm going to"
ru44DngJYoA,2487.68,6.88,walk into these and just channel. Like I
ru44DngJYoA,2491.359,4.72,just want to go in there and just be I'm
ru44DngJYoA,2494.56,2.72,not going to I'm going to have some
ru44DngJYoA,2496.079,3.28,notes. I know what I need to talk about.
ru44DngJYoA,2497.28,3.68,"I know the the title of the talk, but"
ru44DngJYoA,2499.359,5.681,I'm just going to be and I had so much
ru44DngJYoA,2500.96,5.44,fun there. I I had so much fun and it
ru44DngJYoA,2505.04,2.72,seemed like the feedback was great from
ru44DngJYoA,2506.4,4.0,"the audience, whatever, but it was just"
ru44DngJYoA,2507.76,4.16,so much fun for me because I was like I
ru44DngJYoA,2510.4,3.36,just want to feed off the energy in the
ru44DngJYoA,2511.92,3.679,room and they were all and my friend my
ru44DngJYoA,2513.76,3.359,one of my best friends he came with me
ru44DngJYoA,2515.599,3.121,and he was like JJ every talk was
ru44DngJYoA,2517.119,3.281,different. He goes at the 1 billion
ru44DngJYoA,2518.72,2.96,summit you were hilarious like it was
ru44DngJYoA,2520.4,3.439,like watching a comedian and then he
ru44DngJYoA,2521.68,4.8,goes at Mind Valley it was really deep
ru44DngJYoA,2523.839,4.161,and like you know philosophical and then
ru44DngJYoA,2526.48,2.96,at the other place the corporate event
ru44DngJYoA,2528.0,3.04,it was very professional. He was like
ru44DngJYoA,2529.44,2.879,there were three talks in three days and
ru44DngJYoA,2531.04,3.039,they were all completely different. I
ru44DngJYoA,2532.319,4.881,was like because I was just feeling the
ru44DngJYoA,2534.079,5.841,energy of the room and I love that. Walk
ru44DngJYoA,2537.2,4.399,"me through how many hours, how much"
ru44DngJYoA,2539.92,4.24,"time, how many years have you seen"
ru44DngJYoA,2541.599,5.121,people take to get to a point where they
ru44DngJYoA,2544.16,5.04,feel that sense of unconscious
ru44DngJYoA,2546.72,4.32,competence not of not of mastery because
ru44DngJYoA,2549.2,4.24,that can take many years but of a sense
ru44DngJYoA,2551.04,3.92,of comfortability where it's flowing and
ru44DngJYoA,2553.44,3.76,they don't feel phony and contrived
ru44DngJYoA,2554.96,4.56,anymore. Where what have you seen? It
ru44DngJYoA,2557.2,6.36,depends on your What have you seen? I I
ru44DngJYoA,2559.52,6.72,I've seen unbelievable change within 6
ru44DngJYoA,2563.56,5.16,months and this is someone who has
ru44DngJYoA,2566.24,5.2,become problem aware that this thing has
ru44DngJYoA,2568.72,5.359,"been destroying my relationships,"
ru44DngJYoA,2571.44,4.32,destroying my career growth. And when
ru44DngJYoA,2574.079,3.201,that pain becomes that great and you
ru44DngJYoA,2575.76,2.88,"become problem aware, I can't believe"
ru44DngJYoA,2577.28,2.64,how quickly some of my students have
ru44DngJYoA,2578.64,3.6,been able to change. And then I've seen
ru44DngJYoA,2579.92,4.8,it take as long as three or four years.
ru44DngJYoA,2582.24,4.0,And where I still Yeah. Yeah. Exactly.
ru44DngJYoA,2584.72,3.76,where I'll get an email 3 to 4 years
ru44DngJYoA,2586.24,4.4,"later and they go, I can't believe it's"
ru44DngJYoA,2588.48,3.28,taken me this long to email you. I
ru44DngJYoA,2590.64,3.92,almost feel a little bit ashamed. I'm
ru44DngJYoA,2591.76,4.72,"like, no. No, because it took me 10. So,"
ru44DngJYoA,2594.56,4.32,"that's amazing. That's incredible,"
ru44DngJYoA,2596.48,4.4,right? Because it ranges so much
ru44DngJYoA,2598.88,4.4,depending on the intensity of the pain
ru44DngJYoA,2600.88,4.32,they feel and and the realizations they
ru44DngJYoA,2603.28,3.36,have. Mhm. I have to bring it back to
ru44DngJYoA,2605.2,4.08,what you said before because what you
ru44DngJYoA,2606.64,6.0,said before about you going to three
ru44DngJYoA,2609.28,4.559,"events and just going with the flow, I"
ru44DngJYoA,2612.64,2.479,know the people listening to this right
ru44DngJYoA,2613.839,3.201,now while you were saying that they were
ru44DngJYoA,2615.119,4.401,clenching their butt cheeks because they
ru44DngJYoA,2617.04,4.559,"were like, ""Ah, that's so that's so"
ru44DngJYoA,2619.52,5.2,"freaky."" And I wanted to speak to that"
ru44DngJYoA,2621.599,4.361,because what you just described to me is
ru44DngJYoA,2624.72,4.16,one of the
ru44DngJYoA,2625.96,6.8,ultimate benefits of mastery in this
ru44DngJYoA,2628.88,7.439,arena and it's freedom. You were
ru44DngJYoA,2632.76,5.72,free in each one of those speeches. You
ru44DngJYoA,2636.319,4.401,were free to go where the audience
ru44DngJYoA,2638.48,4.56,wanted to go. That's one of the things I
ru44DngJYoA,2640.72,3.92,I I rarely ever get to even talk about
ru44DngJYoA,2643.04,3.279,because I don't get to speak to others
ru44DngJYoA,2644.64,4.24,usually who who are so proficient at
ru44DngJYoA,2646.319,5.04,"this skill set. That's ultimate freedom,"
ru44DngJYoA,2648.88,4.08,"Jay. When you feel something, you think"
ru44DngJYoA,2651.359,3.201,"something, and you're immediately in the"
ru44DngJYoA,2652.96,3.359,moment able to articulate it with
ru44DngJYoA,2654.56,5.44,clarity and make people laugh at the
ru44DngJYoA,2656.319,5.201,"same time. That is so powerful, man. I'm"
ru44DngJYoA,2660.0,3.68,getting shivers just you saying it. It's
ru44DngJYoA,2661.52,4.16,like goosebumps. And to know you're
ru44DngJYoA,2663.68,4.72,"going into that, being able to do that,"
ru44DngJYoA,2665.68,4.159,"like again, it's achievable for you"
ru44DngJYoA,2668.4,2.959,"listening to this, too. What I love"
ru44DngJYoA,2669.839,4.801,about it is that there was so much
ru44DngJYoA,2671.359,5.121,discovery for me on that stage.
ru44DngJYoA,2674.64,5.28,And that's what I do it for. I don't do
ru44DngJYoA,2676.48,5.599,"it to show off or or be like, ""Oh, look,"
ru44DngJYoA,2679.92,5.28,I don't need to prepare or be lazy or
ru44DngJYoA,2682.079,5.28,"not respect my client."" I do it for"
ru44DngJYoA,2685.2,6.72,discovery. And what I mean by that is
ru44DngJYoA,2687.359,6.401,when I don't plan to that 100%. I now
ru44DngJYoA,2691.92,4.48,have the opportunity to find and
ru44DngJYoA,2693.76,4.8,discover in the moment. So there were so
ru44DngJYoA,2696.4,4.24,many things that I said in those three
ru44DngJYoA,2698.56,4.0,keynotes that I've never said in my life
ru44DngJYoA,2700.64,4.16,and that's where I get joy. Yeah. You
ru44DngJYoA,2702.56,5.12,create and I said that first because I
ru44DngJYoA,2704.8,4.16,wanted to take it back and say my first
ru44DngJYoA,2707.68,3.76,experience of public speaking. I want to
ru44DngJYoA,2708.96,4.119,ask you about yours. I was around seven
ru44DngJYoA,2711.44,4.72,years old. Yeah.
ru44DngJYoA,2713.079,4.961,And my mom always wanted to me to be on
ru44DngJYoA,2716.16,5.08,stage and do things like that and I
ru44DngJYoA,2718.04,6.279,didn't. And so it was a religious
ru44DngJYoA,2721.24,5.64,assembly and I was dressed as people
ru44DngJYoA,2724.319,6.881,from my culture and I was asked to go
ru44DngJYoA,2726.88,6.08,and sing and speak on this prayer in
ru44DngJYoA,2731.2,3.84,front of my class. Now I grew up in
ru44DngJYoA,2732.96,5.04,London. I grew up in an area where there
ru44DngJYoA,2735.04,5.6,weren't loads of Indian people like me.
ru44DngJYoA,2738.0,2.64,I'm
ru44DngJYoA,2740.839,3.401,stage wrapped in
ru44DngJYoA,2745.0,5.64,a
ru44DngJYoA,2747.4,5.56,me the part and it it didn't help. Okay.
ru44DngJYoA,2750.64,3.84,And then I'm on stage in front of all my
ru44DngJYoA,2752.96,3.84,"friends. I'm seven, eight years old,"
ru44DngJYoA,2754.48,4.0,something like that. And I stand up
ru44DngJYoA,2756.8,4.72,there with this prayer that I'm not that
ru44DngJYoA,2758.48,4.639,wellversed in or practiced. And I start
ru44DngJYoA,2761.52,3.599,singing it. I have a terrible singing
ru44DngJYoA,2763.119,3.2,voice. And that's not humble. There's a
ru44DngJYoA,2765.119,3.2,difference between a speaking voice and
ru44DngJYoA,2766.319,4.0,a singing voice. I can't I can't sing to
ru44DngJYoA,2768.319,4.241,save my life. And I start singing and
ru44DngJYoA,2770.319,4.401,the whole audience starts laughing
ru44DngJYoA,2772.56,3.559,immediately. Like just like literally
ru44DngJYoA,2774.72,4.879,all my friends are rolling on the floor
ru44DngJYoA,2776.119,5.72,laughing. And now I'm starting to cry
ru44DngJYoA,2779.599,4.72,cuz I felt really embarrassed. And I
ru44DngJYoA,2781.839,4.721,look down because I forgot the words.
ru44DngJYoA,2784.319,4.241,And now I can't see the words because my
ru44DngJYoA,2786.56,4.16,tears have blurred the words in my
ru44DngJYoA,2788.56,4.559,paper. So I've lost the notes. So I also
ru44DngJYoA,2790.72,4.639,don't know the words. And then to make
ru44DngJYoA,2793.119,4.48,"it even worse than that, my teacher"
ru44DngJYoA,2795.359,4.48,walks on stage. She puts her arm around
ru44DngJYoA,2797.599,4.161,"me and walks me off, which is the most"
ru44DngJYoA,2799.839,5.681,embarrassing thing in the world. And so
ru44DngJYoA,2801.76,5.12,I go from that at 8 years old. And this
ru44DngJYoA,2805.52,5.2,is why I love what you're doing for the
ru44DngJYoA,2806.88,6.0,world because you're showing and proving
ru44DngJYoA,2810.72,3.84,you can build this skill. It is a
ru44DngJYoA,2812.88,3.84,muscle. And that was my first experience
ru44DngJYoA,2814.56,5.36,of public speaking. A few years after
ru44DngJYoA,2816.72,4.639,"that, after all the training as well, I"
ru44DngJYoA,2819.92,4.96,was probably speaking to rooms of zero
ru44DngJYoA,2821.359,7.121,to five people and pouring my heart out
ru44DngJYoA,2824.88,5.92,into just five people. And even now when
ru44DngJYoA,2828.48,4.72,"I look back, I loved it because I just"
ru44DngJYoA,2830.8,4.0,got to be so proficient and practiced.
ru44DngJYoA,2833.2,3.6,"And so when someone's saying, ""Oh, do I"
ru44DngJYoA,2834.8,3.92,"have to do this for four weeks?"" Or,"
ru44DngJYoA,2836.8,4.319,"""Wait, only five people are showing up"
ru44DngJYoA,2838.72,3.359,"or whatever those things are."" Those are"
ru44DngJYoA,2841.119,2.161,"actually really, really beautiful"
ru44DngJYoA,2842.079,3.28,"moments. I wanted to ask you, what was"
ru44DngJYoA,2843.28,4.0,your first time public speaking? That
ru44DngJYoA,2845.359,4.48,was the first ever experience on stage.
ru44DngJYoA,2847.28,5.36,Have you recovered from that experience?
ru44DngJYoA,2849.839,4.321,I have now. I have now. But even though
ru44DngJYoA,2852.64,3.92,"I started getting trained when I was 11,"
ru44DngJYoA,2854.16,5.28,I probably didn't get half decent until
ru44DngJYoA,2856.56,4.16,I was like 17 or 18. Like that's why
ru44DngJYoA,2859.44,2.48,when you said you can get people then 3
ru44DngJYoA,2860.72,3.68,to four years. I'm like that's pretty
ru44DngJYoA,2861.92,6.08,"good because if I started 11, I probably"
ru44DngJYoA,2864.4,5.52,got half decent at 16 to 18. I wasn't
ru44DngJYoA,2868.0,3.359,"good when I was like 12, 13, 14. All"
ru44DngJYoA,2869.92,3.919,"those years were just, you know, it's"
ru44DngJYoA,2871.359,4.321,such a common story among many of the
ru44DngJYoA,2873.839,3.361,students that I coach. there usually is
ru44DngJYoA,2875.68,4.0,some kind of event when they were
ru44DngJYoA,2877.2,4.8,younger that has led them to believe
ru44DngJYoA,2879.68,4.639,that I'm terrible at this thing because
ru44DngJYoA,2882.0,3.76,there wasn't the right support they you
ru44DngJYoA,2884.319,3.441,were thrown into that you you didn't
ru44DngJYoA,2885.76,4.079,even practice you would even you didn't
ru44DngJYoA,2887.76,4.0,even learn the words right so so again
ru44DngJYoA,2889.839,4.561,like you you were set up to almost fail
ru44DngJYoA,2891.76,3.839,when a lot of the oral presentations
ru44DngJYoA,2894.4,3.08,that we do when we're young that's what
ru44DngJYoA,2895.599,4.801,they're called right oh you got to do a
ru44DngJYoA,2897.48,4.52,presentation we're set up to fail
ru44DngJYoA,2900.4,2.88,when you're 11 and you have to do this
ru44DngJYoA,2902.0,3.04,presentation in front of your class do
ru44DngJYoA,2903.28,3.12,they teach you how to use your hands? Do
ru44DngJYoA,2905.04,2.799,they teach you where to put your notes?
ru44DngJYoA,2906.4,3.04,Do they teach you how to summarize notes
ru44DngJYoA,2907.839,2.801,and not write the whole damn thing on Q
ru44DngJYoA,2909.44,4.48,cards? No. They're setting you up to
ru44DngJYoA,2910.64,6.08,"fail. So, this is such a common story"
ru44DngJYoA,2913.92,6.24,because our school system the entire
ru44DngJYoA,2916.72,4.96,year has one day where we have to go on
ru44DngJYoA,2920.16,2.959,in front of the class do and guess what?
ru44DngJYoA,2921.68,3.439,What? Guess what happens that day? I'm
ru44DngJYoA,2923.119,3.121,"sick, mom. I can't go to school. I'm"
ru44DngJYoA,2925.119,2.401,sorry. And then you say then you miss
ru44DngJYoA,2926.24,2.72,the one day you have training. And then
ru44DngJYoA,2927.52,3.52,"if you do the training, you're all set"
ru44DngJYoA,2928.96,4.639,"up to fail. You're all set up to So,"
ru44DngJYoA,2931.04,3.76,every person has a version of this. My
ru44DngJYoA,2933.599,4.0,version of this is a little more
ru44DngJYoA,2934.8,4.96,dramatic because I was older. I was in
ru44DngJYoA,2937.599,6.041,university and we had to do a
ru44DngJYoA,2939.76,6.559,presentation for accounting and I was so
ru44DngJYoA,2943.64,6.28,nervous. I remember going to the toilet
ru44DngJYoA,2946.319,5.681,10 12 times. So nervous. And then I got
ru44DngJYoA,2949.92,4.159,up on stage and I had a sniffle. So I
ru44DngJYoA,2952.0,3.92,kept I kept touching my nose. I had a
ru44DngJYoA,2954.079,3.121,sniffle and then I got a blood nose. And
ru44DngJYoA,2955.92,2.48,then and I didn't realize I had a blood
ru44DngJYoA,2957.2,2.159,nose cuz I thought it was I thought it
ru44DngJYoA,2958.4,2.959,was I was just I thought it was just
ru44DngJYoA,2959.359,4.321,booger. So I didn't know. So I I wiped
ru44DngJYoA,2961.359,3.841,it. Blood comes across my face. I don't
ru44DngJYoA,2963.68,2.879,know I have blood on my face while
ru44DngJYoA,2965.2,2.8,"you're speaking. While I'm speaking, I"
ru44DngJYoA,2966.559,3.28,"didn't know it was blood, right? And"
ru44DngJYoA,2968.0,3.2,then I obviously a blood vessel went. I
ru44DngJYoA,2969.839,3.361,was so nervous. Everything was going and
ru44DngJYoA,2971.2,4.159,then I didn't realize it was blood and I
ru44DngJYoA,2973.2,4.96,was still talking and then people
ru44DngJYoA,2975.359,4.96,started laughing and then I tasted blood
ru44DngJYoA,2978.16,3.679,"and the moment I tasted blood, I looked"
ru44DngJYoA,2980.319,3.04,"on my hands, there was blood everywhere."
ru44DngJYoA,2981.839,2.561,I start freaking out. I didn't know what
ru44DngJYoA,2983.359,2.0,to do. The teachers didn't even know
ru44DngJYoA,2984.4,2.88,what to do either. Do you know what I
ru44DngJYoA,2985.359,3.76,had to do? I finished the talk and it
ru44DngJYoA,2987.28,4.079,was well it was only a fiveminute
ru44DngJYoA,2989.119,3.681,presentation but I finished it because I
ru44DngJYoA,2991.359,3.441,didn't know what to do and I panicked
ru44DngJYoA,2992.8,5.279,and it was just the worst presentation
ru44DngJYoA,2994.8,4.64,I'd ever given from that point I just
ru44DngJYoA,2998.079,3.28,thought yep you know what I'm going to
ru44DngJYoA,2999.44,3.6,avoid this at all costs I'm never going
ru44DngJYoA,3001.359,4.24,to do it ever again this is the worst
ru44DngJYoA,3003.04,5.279,experience of my life yeah just and I
ru44DngJYoA,3005.599,4.72,walked off it just yeah I'm glad there
ru44DngJYoA,3008.319,3.0,were no videos back then and no photos
ru44DngJYoA,3010.319,3.681,there's
ru44DngJYoA,3011.319,4.52,no that's so traumatic well that is
ru44DngJYoA,3014.0,3.839,traumatic man to actually bleed to be
ru44DngJYoA,3015.839,3.441,"that nervous, to be that stressed. Yeah."
ru44DngJYoA,3017.839,3.921,That's how stressed I was. Yeah. Yeah.
ru44DngJYoA,3019.28,4.16,"Yeah. To experience that, that's I love"
ru44DngJYoA,3021.76,2.96,that. That's where you started. And now
ru44DngJYoA,3023.44,3.04,if someone watch like when I watch your
ru44DngJYoA,3024.72,3.44,"videos, I'm like, ""This guy's a genius."""
ru44DngJYoA,3026.48,3.839,And and it's one of the things I was
ru44DngJYoA,3028.16,5.04,thinking about as we're doing this and
ru44DngJYoA,3030.319,4.641,I'm really trying to put myself in your
ru44DngJYoA,3033.2,4.0,"audience's shoes, my audience's shoes,"
ru44DngJYoA,3034.96,4.24,the community that struggles with this.
ru44DngJYoA,3037.2,3.76,One thing that I've definitely seen as
ru44DngJYoA,3039.2,4.159,I've traveled and we both have
ru44DngJYoA,3040.96,5.399,international audiences is this fear
ru44DngJYoA,3043.359,5.76,that people have around their accents
ru44DngJYoA,3046.359,4.601,and that can often make people quite
ru44DngJYoA,3049.119,3.361,unconfident. Yeah. And it's really
ru44DngJYoA,3050.96,4.0,interesting because obviously when I
ru44DngJYoA,3052.48,4.0,"moved to the States, people really enjoy"
ru44DngJYoA,3054.96,3.599,listening to a British accent in the
ru44DngJYoA,3056.48,4.24,"States, but where I was growing up in"
ru44DngJYoA,3058.559,4.401,"London, to me the smartest people"
ru44DngJYoA,3060.72,4.72,"sounded American accents, professors,"
ru44DngJYoA,3062.96,4.8,"Harvard, Princeton, Stanford. when you"
ru44DngJYoA,3065.44,3.52,heard these professors do TED talks or
